,player-1,player-2,avg
677,ST Finn,JC Buttler,23.88888888888889
678,JT Ball,JC Buttler,35.75
679,JM Anderson,JC Buttler,26.666666666666668
680,JM Bairstow,JC Buttler,75.03846153846153
681,OP Stone,JC Buttler,12.333333333333334
682,BM Duckett,JC Buttler,89.33333333333333
683,IR Bell,JC Buttler,70.9
684,BT Foakes,JC Buttler,0.0
685,JC Buttler,T Banton,0.0
686,JC Buttler,RS Bopara,32.333333333333336
687,MA Wood,JC Buttler,27.046511627906977
688,JC Buttler,LA Dawson,32.0
689,JC Archer,GS Ballance,0.0
690,ST Finn,JC Archer,0.0
691,JC Archer,JT Ball,0.0
692,JC Archer,JM Anderson,0.0
693,JC Archer,JM Bairstow,55.30769230769231
694,JC Archer,OP Stone,0.0
695,JC Archer,BM Duckett,0.0
696,JC Archer,IR Bell,0.0
697,JC Archer,BT Foakes,61.0
698,JC Archer,T Banton,0.0
699,JC Archer,RS Bopara,0.0
700,JC Archer,MA Wood,2.0833333333333335
701,JC Archer,LA Dawson,0.0
702,ST Finn,GS Ballance,9.0
703,JT Ball,GS Ballance,0.0
704,JM Anderson,GS Ballance,11.666666666666666
705,JM Bairstow,GS Ballance,0.0
706,OP Stone,GS Ballance,0.0
707,BM Duckett,GS Ballance,0.0
708,IR Bell,GS Ballance,39.666666666666664
709,BT Foakes,GS Ballance,0.0
710,GS Ballance,T Banton,0.0
711,GS Ballance,RS Bopara,0.0
712,MA Wood,GS Ballance,0.0
713,GS Ballance,LA Dawson,0.0
714,ST Finn,JT Ball,10.0
715,ST Finn,JM Anderson,3.0
716,ST Finn,JM Bairstow,51.333333333333336
717,ST Finn,OP Stone,0.0
718,ST Finn,BM Duckett,0.0
719,ST Finn,IR Bell,43.375
720,ST Finn,BT Foakes,0.0
721,ST Finn,T Banton,0.0
722,ST Finn,RS Bopara,12.6
723,ST Finn,MA Wood,5.75
724,ST Finn,LA Dawson,0.0
725,JT Ball,JM Anderson,0.0
726,JT Ball,JM Bairstow,46.333333333333336
727,JT Ball,OP Stone,0.0
728,JT Ball,BM Duckett,50.333333333333336
729,JT Ball,IR Bell,0.0
730,JT Ball,BT Foakes,0.0
731,JT Ball,T Banton,0.0
732,JT Ball,RS Bopara,0.0
733,JT Ball,MA Wood,0.7142857142857143
734,JT Ball,LA Dawson,0.0
735,JM Bairstow,JM Anderson,0.0
736,JM Anderson,OP Stone,0.0
737,BM Duckett,JM Anderson,0.0
738,JM Anderson,IR Bell,52.111111111111114
739,JM Anderson,BT Foakes,0.0
740,JM Anderson,T Banton,0.0
741,JM Anderson,RS Bopara,9.8
742,MA Wood,JM Anderson,0.0
743,JM Anderson,LA Dawson,0.0
744,JM Bairstow,OP Stone,19.5
745,BM Duckett,JM Bairstow,57.666666666666664
746,JM Bairstow,IR Bell,0.0
747,JM Bairstow,BT Foakes,0.0
748,JM Bairstow,T Banton,56.8
749,JM Bairstow,RS Bopara,0.0
750,MA Wood,JM Bairstow,52.361111111111114
751,JM Bairstow,LA Dawson,36.5
752,BM Duckett,OP Stone,0.0
753,OP Stone,IR Bell,0.0
754,OP Stone,BT Foakes,0.0
755,OP Stone,T Banton,0.0
756,OP Stone,RS Bopara,0.0
757,MA Wood,OP Stone,0.0
758,OP Stone,LA Dawson,13.0
759,BM Duckett,IR Bell,0.0
760,BM Duckett,BT Foakes,0.0
761,BM Duckett,T Banton,0.0
762,BM Duckett,RS Bopara,0.0
763,BM Duckett,MA Wood,0.0
764,BM Duckett,LA Dawson,0.0
765,IR Bell,BT Foakes,0.0
766,IR Bell,T Banton,0.0
767,IR Bell,RS Bopara,59.333333333333336
768,MA Wood,IR Bell,0.0
769,IR Bell,LA Dawson,0.0
770,BT Foakes,T Banton,0.0
771,BT Foakes,RS Bopara,0.0
772,MA Wood,BT Foakes,0.0
773,BT Foakes,LA Dawson,0.0
774,RS Bopara,T Banton,0.0
775,MA Wood,T Banton,0.0
776,LA Dawson,T Banton,0.0
777,MA Wood,RS Bopara,0.0
778,LA Dawson,RS Bopara,0.0
779,MA Wood,LA Dawson,18.0
