,player-1,player-2,avg
642,MJ Henry,KA Jamieson,0.0
643,MJ Henry,AW Mathieson,12.0
644,MJ Santner,SHA Rance,3.0
645,MJ Santner,TWM Latham,41.333333333333336
646,MJ Santner,IS Sodhi,17.666666666666668
647,MJ Santner,SC Kuggeleijn,16.0
648,L Ronchi,MJ Santner,26.925925925925927
649,DL Vettori,MJ Santner,0.0
650,MJ Santner,BJ Watling,16.6
651,MJ Guptill,MJ Santner,52.67796610169491
652,TL Seifert,MJ Santner,0.0
653,MJ Santner,KD Mills,0.0
654,MJ Santner,C Munro,33.77777777777778
655,MJ Santner,LH Ferguson,11.25925925925926
656,KS Williamson,MJ Santner,60.30508474576271
657,AF Milne,MJ Santner,26.5
658,MJ Santner,KA Jamieson,0.0
659,MJ Santner,AW Mathieson,2.0
660,SHA Rance,TWM Latham,34.5
661,SHA Rance,IS Sodhi,0.0
662,SHA Rance,SC Kuggeleijn,11.0
663,L Ronchi,SHA Rance,32.0
664,DL Vettori,SHA Rance,0.0
665,BJ Watling,SHA Rance,0.0
666,MJ Guptill,SHA Rance,0.0
667,TL Seifert,SHA Rance,0.0
668,SHA Rance,KD Mills,0.0
669,SHA Rance,C Munro,8.0
670,SHA Rance,LH Ferguson,0.0
671,KS Williamson,SHA Rance,0.0
672,AF Milne,SHA Rance,0.0
673,SHA Rance,KA Jamieson,0.0
674,SHA Rance,AW Mathieson,0.0
675,IS Sodhi,TWM Latham,43.074074074074076
676,SC Kuggeleijn,TWM Latham,65.0
677,L Ronchi,TWM Latham,53.24
678,DL Vettori,TWM Latham,26.5
679,BJ Watling,TWM Latham,27.4
680,MJ Guptill,TWM Latham,66.26666666666667
681,TL Seifert,TWM Latham,0.0
682,KD Mills,TWM Latham,29.5
683,TWM Latham,C Munro,55.34782608695652
684,LH Ferguson,TWM Latham,21.696969696969695
685,KS Williamson,TWM Latham,70.05
686,AF Milne,TWM Latham,51.0
687,TWM Latham,KA Jamieson,32.0
688,TWM Latham,AW Mathieson,0.0
689,SC Kuggeleijn,IS Sodhi,5.5
690,L Ronchi,IS Sodhi,12.0
691,DL Vettori,IS Sodhi,0.0
692,BJ Watling,IS Sodhi,7.0
693,MJ Guptill,IS Sodhi,42.708333333333336
694,TL Seifert,IS Sodhi,11.0
695,KD Mills,IS Sodhi,0.0
696,IS Sodhi,C Munro,23.894736842105264
697,LH Ferguson,IS Sodhi,10.875
698,KS Williamson,IS Sodhi,41.73076923076923
699,AF Milne,IS Sodhi,6.5
700,IS Sodhi,KA Jamieson,0.0
701,IS Sodhi,AW Mathieson,0.0
702,L Ronchi,SC Kuggeleijn,41.5
703,DL Vettori,SC Kuggeleijn,0.0
704,BJ Watling,SC Kuggeleijn,0.0
705,MJ Guptill,SC Kuggeleijn,0.0
706,TL Seifert,SC Kuggeleijn,0.0
707,KD Mills,SC Kuggeleijn,0.0
708,SC Kuggeleijn,C Munro,27.5
709,LH Ferguson,SC Kuggeleijn,0.0
710,KS Williamson,SC Kuggeleijn,0.0
711,AF Milne,SC Kuggeleijn,10.0
712,SC Kuggeleijn,KA Jamieson,0.0
713,SC Kuggeleijn,AW Mathieson,0.0
714,L Ronchi,DL Vettori,19.0
715,L Ronchi,BJ Watling,0.0
716,MJ Guptill,L Ronchi,58.06521739130435
717,L Ronchi,TL Seifert,0.0
718,L Ronchi,KD Mills,30.0
719,L Ronchi,C Munro,31.5
720,L Ronchi,LH Ferguson,22.0
721,KS Williamson,L Ronchi,62.23809523809524
722,L Ronchi,AF Milne,17.130434782608695
723,L Ronchi,KA Jamieson,0.0
724,L Ronchi,AW Mathieson,2.0
725,DL Vettori,BJ Watling,0.0
726,MJ Guptill,DL Vettori,58.30769230769231
727,TL Seifert,DL Vettori,0.0
728,DL Vettori,KD Mills,34.0
729,DL Vettori,C Munro,0.0
730,DL Vettori,LH Ferguson,0.0
731,KS Williamson,DL Vettori,54.083333333333336
732,AF Milne,DL Vettori,5.375
733,DL Vettori,KA Jamieson,0.0
734,DL Vettori,AW Mathieson,0.0
735,MJ Guptill,BJ Watling,62.0
736,TL Seifert,BJ Watling,0.0
737,BJ Watling,KD Mills,0.0
738,BJ Watling,C Munro,37.0
739,BJ Watling,LH Ferguson,9.0
740,KS Williamson,BJ Watling,43.2
741,AF Milne,BJ Watling,0.0
742,BJ Watling,KA Jamieson,0.0
743,BJ Watling,AW Mathieson,0.0
744,MJ Guptill,TL Seifert,62.0
745,MJ Guptill,KD Mills,32.333333333333336
746,MJ Guptill,C Munro,59.8421052631579
747,MJ Guptill,LH Ferguson,45.535714285714285
748,KS Williamson,MJ Guptill,87.25
749,MJ Guptill,AF Milne,55.16
750,MJ Guptill,KA Jamieson,85.0
751,MJ Guptill,AW Mathieson,67.0
752,TL Seifert,KD Mills,0.0
753,TL Seifert,C Munro,51.333333333333336
754,TL Seifert,LH Ferguson,5.5
755,KS Williamson,TL Seifert,55.0
756,TL Seifert,AF Milne,0.0
757,TL Seifert,KA Jamieson,0.0
758,TL Seifert,AW Mathieson,0.0
759,KD Mills,C Munro,0.0
760,LH Ferguson,KD Mills,0.0
761,KS Williamson,KD Mills,90.5
762,AF Milne,KD Mills,0.0
763,KD Mills,KA Jamieson,0.0
764,KD Mills,AW Mathieson,0.0
765,LH Ferguson,C Munro,25.310344827586206
766,KS Williamson,C Munro,66.95121951219512
767,AF Milne,C Munro,36.285714285714285
768,C Munro,KA Jamieson,0.0
769,C Munro,AW Mathieson,0.0
770,KS Williamson,LH Ferguson,44.516129032258064
771,AF Milne,LH Ferguson,0.0
772,LH Ferguson,KA Jamieson,0.0
773,LH Ferguson,AW Mathieson,0.0
774,KS Williamson,AF Milne,50.63636363636363
775,KS Williamson,KA Jamieson,22.0
776,KS Williamson,AW Mathieson,50.0
777,AF Milne,KA Jamieson,0.0
778,AF Milne,AW Mathieson,0.0
779,AW Mathieson,KA Jamieson,0.0
