player-1,player-2,avg
Sohail Khan,Anwar Ali,0
Sohail Khan,Asif Ali,0
Sohail Khan,Shah Afridi,0
Sohail Khan,Azhar Ali,101
Sohail Khan,Zulfiqar Babar,0
Sohail Khan,Ahmed Shehzad,25.83333333
Sohail Khan,Saeed Ajmal,0
Sohail Khan,Shaheen Shah Afridi,0
Sohail Khan,Hammad Azam,0
Sohail Khan,Mohammad Rizwan,4
Sohail Khan,Bilawal Bhatti,0
Asad Shafiq,Usman Shinwari,0
Asad Shafiq,Younis Khan,0
Asad Shafiq,Babar Azam,68
Mohammad Hafeez,Asad Shafiq,52.16666667
Nasir Jamshed,Asad Shafiq,0
Fawad Alam,Asad Shafiq,0
Mohammad Nawaz,Asad Shafiq,0
Asad Shafiq,Sohaib Maqsood,0
Asad Shafiq,Mohammad Irfan,19.5
Asad Shafiq,Shahid Afridi,0
Saad Nasim,Asad Shafiq,0
Sami Aslam,Asad Shafiq,0
Sharjeel Khan,Asad Shafiq,48.5
Anwar Ali,Asad Shafiq,19.5
Asad Shafiq,Asif Ali,0
Asad Shafiq,Shah Afridi,0
Asad Shafiq,Azhar Ali,74
Asad Shafiq,Zulfiqar Babar,0
Asad Shafiq,Ahmed Shehzad,70
Saeed Ajmal,Asad Shafiq,0
Shaheen Shah Afridi,Asad Shafiq,0
Asad Shafiq,Hammad Azam,19.5
Asad Shafiq,Mohammad Rizwan,19.75
Asad Shafiq,Bilawal Bhatti,0
Usman Shinwari,Younis Khan,0
Usman Shinwari,Babar Azam,40
Mohammad Hafeez,Usman Shinwari,19.4
Nasir Jamshed,Usman Shinwari,0
Fawad Alam,Usman Shinwari,0
Mohammad Nawaz,Usman Shinwari,5
Sohaib Maqsood,Usman Shinwari,0
Mohammad Irfan,Usman Shinwari,0
Usman Shinwari,Shahid Afridi,0
Saad Nasim,Usman Shinwari,0
Sami Aslam,Usman Shinwari,0
Sharjeel Khan,Usman Shinwari,0
Anwar Ali,Usman Shinwari,0
Asif Ali,Usman Shinwari,18.66666667
Shah Afridi,Usman Shinwari,0
Azhar Ali,Usman Shinwari,0
Usman Shinwari,Zulfiqar Babar,0
Usman Shinwari,Ahmed Shehzad,0
Saeed Ajmal,Usman Shinwari,0
Shaheen Shah Afridi,Usman Shinwari,0
Hammad Azam,Usman Shinwari,0
Usman Shinwari,Mohammad Rizwan,27.2
Bilawal Bhatti,Usman Shinwari,0
Babar Azam,Younis Khan,71
Mohammad Hafeez,Younis Khan,72.33333333
Nasir Jamshed,Younis Khan,0
Fawad Alam,Younis Khan,0
Mohammad Nawaz,Younis Khan,0
Sohaib Maqsood,Younis Khan,43.66666667
Mohammad Irfan,Younis Khan,17.83333333
Younis Khan,Shahid Afridi,48.6
Saad Nasim,Younis Khan,0
Sami Aslam,Younis Khan,0
Sharjeel Khan,Younis Khan,0
Anwar Ali,Younis Khan,9
Asif Ali,Younis Khan,0
Shah Afridi,Younis Khan,0
Azhar Ali,Younis Khan,17
Zulfiqar Babar,Younis Khan,0
Younis Khan,Ahmed Shehzad,45.8
Saeed Ajmal,Younis Khan,0
Shaheen Shah Afridi,Younis Khan,0
Hammad Azam,Younis Khan,0
Mohammad Rizwan,Younis Khan,0
Bilawal Bhatti,Younis Khan,14.5
Mohammad Hafeez,Babar Azam,77.12
Nasir Jamshed,Babar Azam,0
Fawad Alam,Babar Azam,0
Mohammad Nawaz,Babar Azam,63.06666667
Sohaib Maqsood,Babar Azam,72
Mohammad Irfan,Babar Azam,37
Babar Azam,Shahid Afridi,0
Saad Nasim,Babar Azam,0
Sami Aslam,Babar Azam,28
Sharjeel Khan,Babar Azam,100.7857143
Anwar Ali,Babar Azam,48.14285714
Asif Ali,Babar Azam,68.2
Shah Afridi,Babar Azam,46
Azhar Ali,Babar Azam,70.53571429
Zulfiqar Babar,Babar Azam,0
Babar Azam,Ahmed Shehzad,71.90909091
Saeed Ajmal,Babar Azam,0
Shaheen Shah Afridi,Babar Azam,46.9375
Hammad Azam,Babar Azam,0
Mohammad Rizwan,Babar Azam,66.11111111
Bilawal Bhatti,Babar Azam,0
Mohammad Hafeez,Nasir Jamshed,0
Mohammad Hafeez,Fawad Alam,8.666666667
Mohammad Hafeez,Mohammad Nawaz,38
Mohammad Hafeez,Sohaib Maqsood,52
Mohammad Hafeez,Mohammad Irfan,44.75
Mohammad Hafeez,Shahid Afridi,82
Mohammad Hafeez,Saad Nasim,35.66666667
Mohammad Hafeez,Sami Aslam,49
Mohammad Hafeez,Sharjeel Khan,84.14285714
Mohammad Hafeez,Anwar Ali,59.16666667
Mohammad Hafeez,Asif Ali,61.75
Mohammad Hafeez,Shah Afridi,27
Mohammad Hafeez,Azhar Ali,68.90322581
Mohammad Hafeez,Zulfiqar Babar,5
Mohammad Hafeez,Ahmed Shehzad,70.77777778
Mohammad Hafeez,Saeed Ajmal,2
Mohammad Hafeez,Shaheen Shah Afridi,22.09090909
Mohammad Hafeez,Hammad Azam,50.5
Mohammad Hafeez,Mohammad Rizwan,47.36363636
Mohammad Hafeez,Bilawal Bhatti,47.5
Fawad Alam,Nasir Jamshed,0
Nasir Jamshed,Mohammad Nawaz,0
Nasir Jamshed,Sohaib Maqsood,36
Nasir Jamshed,Mohammad Irfan,1.5
Nasir Jamshed,Shahid Afridi,14.5
Saad Nasim,Nasir Jamshed,0
Sami Aslam,Nasir Jamshed,0
Nasir Jamshed,Sharjeel Khan,0
Nasir Jamshed,Anwar Ali,0
Nasir Jamshed,Asif Ali,0
Nasir Jamshed,Shah Afridi,0
Nasir Jamshed,Azhar Ali,0
Nasir Jamshed,Zulfiqar Babar,0
Nasir Jamshed,Ahmed Shehzad,1
Nasir Jamshed,Saeed Ajmal,0
Nasir Jamshed,Shaheen Shah Afridi,0
Nasir Jamshed,Hammad Azam,0
Nasir Jamshed,Mohammad Rizwan,0
Nasir Jamshed,Bilawal Bhatti,0
Fawad Alam,Mohammad Nawaz,0
Fawad Alam,Sohaib Maqsood,0
Fawad Alam,Mohammad Irfan,0
Fawad Alam,Shahid Afridi,0
Saad Nasim,Fawad Alam,39
Sami Aslam,Fawad Alam,49
Fawad Alam,Sharjeel Khan,0
Fawad Alam,Anwar Ali,0
Fawad Alam,Asif Ali,0
Fawad Alam,Shah Afridi,0
Fawad Alam,Azhar Ali,75.66666667
Fawad Alam,Zulfiqar Babar,5
Fawad Alam,Ahmed Shehzad,0
Fawad Alam,Saeed Ajmal,7
Fawad Alam,Shaheen Shah Afridi,0
Fawad Alam,Hammad Azam,0
Fawad Alam,Mohammad Rizwan,34
Fawad Alam,Bilawal Bhatti,0
Mohammad Nawaz,Sohaib Maqsood,0
Mohammad Nawaz,Mohammad Irfan,13
Mohammad Nawaz,Shahid Afridi,0
Saad Nasim,Mohammad Nawaz,0
Sami Aslam,Mohammad Nawaz,39.5
Mohammad Nawaz,Sharjeel Khan,58.77777778
Anwar Ali,Mohammad Nawaz,0
Mohammad Nawaz,Asif Ali,29.75
Mohammad Nawaz,Shah Afridi,0
Mohammad Nawaz,Azhar Ali,54
Mohammad Nawaz,Zulfiqar Babar,0
Mohammad Nawaz,Ahmed Shehzad,0
Saeed Ajmal,Mohammad Nawaz,0
Shaheen Shah Afridi,Mohammad Nawaz,15.66666667
Mohammad Nawaz,Hammad Azam,0
Mohammad Nawaz,Mohammad Rizwan,20.16666667
Mohammad Nawaz,Bilawal Bhatti,0
Sohaib Maqsood,Mohammad Irfan,18.6
Sohaib Maqsood,Shahid Afridi,35.5
Saad Nasim,Sohaib Maqsood,0
Sami Aslam,Sohaib Maqsood,0
Sharjeel Khan,Sohaib Maqsood,0
Anwar Ali,Sohaib Maqsood,26
Asif Ali,Sohaib Maqsood,0
Shah Afridi,Sohaib Maqsood,0
Sohaib Maqsood,Azhar Ali,29
Sohaib Maqsood,Zulfiqar Babar,0
Sohaib Maqsood,Ahmed Shehzad,37.85714286
Saeed Ajmal,Sohaib Maqsood,0
Shaheen Shah Afridi,Sohaib Maqsood,0
Sohaib Maqsood,Hammad Azam,0
Sohaib Maqsood,Mohammad Rizwan,0
Sohaib Maqsood,Bilawal Bhatti,0
Mohammad Irfan,Shahid Afridi,25.83333333
Saad Nasim,Mohammad Irfan,0
Sami Aslam,Mohammad Irfan,24
Sharjeel Khan,Mohammad Irfan,16
Anwar Ali,Mohammad Irfan,11.4
Asif Ali,Mohammad Irfan,0
Shah Afridi,Mohammad Irfan,0
Azhar Ali,Mohammad Irfan,31.78571429
Mohammad Irfan,Zulfiqar Babar,0
Mohammad Irfan,Ahmed Shehzad,27.6875
Saeed Ajmal,Mohammad Irfan,0
Shaheen Shah Afridi,Mohammad Irfan,0
Hammad Azam,Mohammad Irfan,0
Mohammad Irfan,Mohammad Rizwan,21.07692308
Bilawal Bhatti,Mohammad Irfan,5
Saad Nasim,Shahid Afridi,0
Sami Aslam,Shahid Afridi,0
Sharjeel Khan,Shahid Afridi,0
Anwar Ali,Shahid Afridi,0
Asif Ali,Shahid Afridi,0
Shah Afridi,Shahid Afridi,0
Azhar Ali,Shahid Afridi,0
Zulfiqar Babar,Shahid Afridi,0
Ahmed Shehzad,Shahid Afridi,48.375
Saeed Ajmal,Shahid Afridi,0
Shaheen Shah Afridi,Shahid Afridi,0
Hammad Azam,Shahid Afridi,0
Mohammad Rizwan,Shahid Afridi,0
Bilawal Bhatti,Shahid Afridi,43.5
Saad Nasim,Sami Aslam,67
Saad Nasim,Sharjeel Khan,0
Saad Nasim,Anwar Ali,0
Saad Nasim,Asif Ali,0
Saad Nasim,Shah Afridi,0
Saad Nasim,Azhar Ali,102.6666667
Saad Nasim,Zulfiqar Babar,23
Saad Nasim,Ahmed Shehzad,0
Saad Nasim,Saeed Ajmal,38.5
Saad Nasim,Shaheen Shah Afridi,0
Saad Nasim,Hammad Azam,0
Saad Nasim,Mohammad Rizwan,61
Saad Nasim,Bilawal Bhatti,0
Sami Aslam,Sharjeel Khan,35.66666667
Sami Aslam,Anwar Ali,0
Sami Aslam,Asif Ali,0
Sami Aslam,Shah Afridi,0
Sami Aslam,Azhar Ali,68
Sami Aslam,Zulfiqar Babar,46
Sami Aslam,Ahmed Shehzad,0
Sami Aslam,Saeed Ajmal,0
Sami Aslam,Shaheen Shah Afridi,0
Sami Aslam,Hammad Azam,0
Sami Aslam,Mohammad Rizwan,39.5
Sami Aslam,Bilawal Bhatti,0
Anwar Ali,Sharjeel Khan,0
Sharjeel Khan,Asif Ali,0
Sharjeel Khan,Shah Afridi,0
Sharjeel Khan,Azhar Ali,74.58333333
Sharjeel Khan,Zulfiqar Babar,0
Sharjeel Khan,Ahmed Shehzad,0
Saeed Ajmal,Sharjeel Khan,0
Shaheen Shah Afridi,Sharjeel Khan,0
Sharjeel Khan,Hammad Azam,0
Sharjeel Khan,Mohammad Rizwan,50.4
Sharjeel Khan,Bilawal Bhatti,0
Anwar Ali,Asif Ali,0
Anwar Ali,Shah Afridi,0
Anwar Ali,Azhar Ali,53.08333333
Anwar Ali,Zulfiqar Babar,0
Anwar Ali,Ahmed Shehzad,46
Saeed Ajmal,Anwar Ali,0
Shaheen Shah Afridi,Anwar Ali,0
Anwar Ali,Hammad Azam,0
Anwar Ali,Mohammad Rizwan,32.375
Anwar Ali,Bilawal Bhatti,0
Shah Afridi,Asif Ali,0
Asif Ali,Azhar Ali,0
Asif Ali,Zulfiqar Babar,0
Asif Ali,Ahmed Shehzad,0
Saeed Ajmal,Asif Ali,0
Shaheen Shah Afridi,Asif Ali,34.14285714
Asif Ali,Hammad Azam,0
Asif Ali,Mohammad Rizwan,0
Asif Ali,Bilawal Bhatti,0
Shah Afridi,Azhar Ali,0
Shah Afridi,Zulfiqar Babar,0
Shah Afridi,Ahmed Shehzad,0
Saeed Ajmal,Shah Afridi,0
Shaheen Shah Afridi,Shah Afridi,0
Shah Afridi,Hammad Azam,0
Shah Afridi,Mohammad Rizwan,0
Shah Afridi,Bilawal Bhatti,0
Azhar Ali,Zulfiqar Babar,102
Azhar Ali,Ahmed Shehzad,62.2
Saeed Ajmal,Azhar Ali,54
Shaheen Shah Afridi,Azhar Ali,0
Hammad Azam,Azhar Ali,90.5
Azhar Ali,Mohammad Rizwan,56.77272727
Bilawal Bhatti,Azhar Ali,0
Zulfiqar Babar,Ahmed Shehzad,0
Saeed Ajmal,Zulfiqar Babar,0
Shaheen Shah Afridi,Zulfiqar Babar,0
Hammad Azam,Zulfiqar Babar,0
Mohammad Rizwan,Zulfiqar Babar,5
Bilawal Bhatti,Zulfiqar Babar,0
Saeed Ajmal,Ahmed Shehzad,0
Shaheen Shah Afridi,Ahmed Shehzad,0
Hammad Azam,Ahmed Shehzad,0
Mohammad Rizwan,Ahmed Shehzad,58.11111111
Bilawal Bhatti,Ahmed Shehzad,39.5
Saeed Ajmal,Shaheen Shah Afridi,0
Saeed Ajmal,Hammad Azam,0
Saeed Ajmal,Mohammad Rizwan,40
Saeed Ajmal,Bilawal Bhatti,0
Shaheen Shah Afridi,Hammad Azam,0
Shaheen Shah Afridi,Mohammad Rizwan,7
Shaheen Shah Afridi,Bilawal Bhatti,0
Hammad Azam,Mohammad Rizwan,0
Bilawal Bhatti,Hammad Azam,0
Bilawal Bhatti,Mohammad Rizwan,0
